,chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11
STAYING ALIVE (feat. Drake & Lil Baby).mp3,0.16441843,0.22257361,0.25989652,0.21596415,0.5141939,0.24944524,0.47576088,0.32836348,0.2778315,0.3257522,0.24081121,0.45837927
stellar.mp3,0.2296654,0.2949592,0.19421867,0.3445358,0.4627416,0.28313908,0.36351085,0.29475856,0.6677985,0.22024156,0.23492694,0.33227515
Step Back!.mp3,0.5306535,0.5627167,0.2231256,0.17865922,0.14361615,0.18643756,0.15749401,0.13854286,0.16470465,0.16249305,0.24862218,0.23743379
Stereo Hearts (feat. Adam Levine).mp3,0.24027768,0.41974178,0.3255576,0.25448918,0.360415,0.23432083,0.36463034,0.29194546,0.3599385,0.3492678,0.22454819,0.30306694
Stereo Love - Original.mp3,0.10903196,0.16112025,0.088909894,0.2143579,0.58010787,0.16253887,0.20590663,0.16159114,0.3935539,0.28507602,0.09582834,0.123694204
Sticky.mp3,0.104189076,0.49502814,0.17580745,0.040733032,0.093417786,0.41631976,0.21414928,0.09107971,0.06598175,0.16607764,0.7573381,0.20422457
Still Don't Know My Name.mp3,0.29135382,0.2631378,0.37116942,0.28068972,0.33710238,0.4440601,0.3510133,0.5030718,0.4051864,0.41720113,0.3733063,0.27353296
Still Rollin.mp3,0.3322562,0.45850593,0.5538278,0.5629796,0.38022283,0.30346242,0.36260775,0.3030266,0.74550873,0.64242375,0.39394405,0.2946072
Still Trappin'.mp3,0.6048111,0.5788708,0.4800084,0.37089863,0.3203078,0.39842895,0.37542742,0.56831574,0.5329835,0.42030227,0.5020708,0.5065125
Still With You.mp3,0.24063057,0.38065365,0.16944975,0.18377317,0.24606627,0.1960164,0.32739496,0.3805629,0.70172876,0.43612695,0.30323648,0.25876084
Stop Giving Me Advice (with Jack Harlow & Dave).mp3,0.31334955,0.39838067,0.49791825,0.56908303,0.3852057,0.25474468,0.321979,0.40544412,0.5645551,0.40479898,0.3241579,0.3455921
Story of My Life.mp3,0.36365816,0.16117516,0.3424252,0.54249597,0.1776765,0.19554679,0.16375656,0.43147013,0.21656859,0.18285362,0.44455773,0.23069373
Straight and Narrow.mp3,0.16248858,0.18779889,0.39080665,0.20678763,0.19516113,0.52367836,0.236931,0.2804025,0.18604112,0.29458857,0.42826965,0.19942869
Strangers.mp3,0.16554695,0.22887404,0.47655192,0.1990929,0.28475246,0.18662527,0.42812684,0.272206,0.15262087,0.33885488,0.22050141,0.5342429
Street Runner.mp3,0.18630575,0.13858101,0.3157614,0.5002048,0.2112084,0.36759543,0.24614123,0.51493424,0.25841355,0.20460433,0.3789645,0.16975878
Strike (Holster).mp3,0.68099356,0.5294815,0.350886,0.26863524,0.2288428,0.3008213,0.20104626,0.31225973,0.39679828,0.33982375,0.49907985,0.4805407
Strip That Down.mp3,0.26214632,0.3494107,0.2894881,0.31835476,0.25278792,0.34835353,0.5459035,0.30149025,0.22835356,0.17291166,0.2747382,0.2625698
Stuck In The Middle.mp3,0.21010411,0.33326283,0.2876878,0.22066939,0.35005885,0.19688284,0.25735635,0.14857557,0.2445252,0.43374595,0.2638866,0.29087916
STUPID IN LOVE (feat. HUH YUNJIN of LE SSERAFIM).mp3,0.29152665,0.37738237,0.296881,0.3325268,0.27056548,0.22179876,0.27530667,0.1942608,0.30853546,0.20219533,0.33413097,0.5561729
Style.mp3,0.2404482,0.20861107,0.36249536,0.15436624,0.1597993,0.20596892,0.57664174,0.51915896,0.34437567,0.38430923,0.32173258,0.51467514
Suano.mp3,0.42300478,0.47923213,0.31385344,0.34981656,0.3203412,0.49353325,0.39534548,0.28799954,0.2797342,0.32279542,0.5889411,0.31056753
Suavemente.mp3,0.52320814,0.30228677,0.487069,0.369372,0.2669012,0.24380796,0.28141305,0.44120273,0.3042868,0.26509744,0.2515319,0.3503392
SUBMARINER.mp3,0.15729333,0.21124846,0.25528777,0.24798979,0.1676097,0.20048383,0.14179185,0.13155977,0.23223013,0.34387702,0.71751314,0.26778963
Sudden Shower.mp3,0.29900515,0.11349865,0.25370657,0.2129104,0.42204535,0.37198505,0.17129532,0.36606106,0.15524112,0.20837773,0.14655055,0.20530112
Sugar Rush Ride.mp3,0.5326011,0.3207406,0.2269602,0.29281884,0.27510634,0.4644718,0.2907419,0.395838,0.36143863,0.3344975,0.50263566,0.356029
Sugarcane - Remix.mp3,0.4165534,0.40819094,0.2961596,0.4535452,0.3716051,0.34943345,0.2162256,0.33600807,0.30331218,0.18703693,0.2225454,0.21535121
SugarCrash!.mp3,0.41184264,0.20609449,0.30590114,0.13426131,0.2347161,0.4490307,0.17839456,0.23412251,0.17709236,0.47242332,0.3048816,0.20103273
Suge.mp3,0.41421145,0.45412657,0.5293549,0.51853156,0.55184996,0.50293356,0.35810778,0.32171232,0.33889347,0.47100848,0.47188678,0.40208355
Summer Too Hot.mp3,0.35792467,0.346703,0.46899876,0.44974738,0.54518586,0.37820664,0.37400562,0.33772412,0.24070333,0.38067755,0.2912,0.42454672
Summertime Sadness - Sped Up.mp3,0.30916262,0.24402797,0.17049302,0.27946,0.2425406,0.55369973,0.19833402,0.20875472,0.25974363,0.1814916,0.39511222,0.19727716
Summertime Sadness.mp3,0.23470646,0.60496926,0.22048385,0.23195456,0.2816157,0.1724418,0.38466987,0.18583916,0.33213645,0.27629662,0.17221452,0.23805018
Sunday Service.mp3,0.43480873,0.55095565,0.59484625,0.45708916,0.33570364,0.32043463,0.31178522,0.27649513,0.35154697,0.36481965,0.3283881,0.36441284
Sunflower - Spider-Man_ Into the Spider-Verse.mp3,0.36148065,0.37669036,0.54587334,0.3007271,0.28846592,0.27006492,0.43071944,0.40801325,0.28413993,0.33711803,0.2782876,0.49595165
Sunny Day.mp3,0.23436648,0.4163966,0.19853246,0.26996574,0.18555923,0.47105014,0.33998412,0.23685342,0.34143972,0.3776669,0.78179735,0.26423845
Sunrise.mp3,0.2970408,0.17987517,0.2734116,0.1316543,0.24778534,0.25197178,0.12447977,0.17319992,0.18334381,0.5934593,0.34041697,0.15082979
Super Bass.mp3,0.31856263,0.46135956,0.3894873,0.46262962,0.37249,0.30722046,0.3891945,0.24793784,0.28137767,0.26009402,0.35135248,0.42396504
SUPER ULTRA MEGA.mp3,0.45754254,0.24279466,0.37580642,0.22942686,0.33578214,0.18262179,0.13376138,0.25308076,0.13562377,0.19201064,0.13446832,0.28309664
Super.mp3,0.539287,0.46692684,0.35291493,0.44253227,0.3755613,0.51231915,0.37942022,0.41993293,0.49224055,0.36139163,0.3758917,0.3571336
SUPERMODEL.mp3,0.45438153,0.47932076,0.5493438,0.3361679,0.3950829,0.25316042,0.28769696,0.39765936,0.3452141,0.455516,0.25405443,0.328884
Supernova.mp3,0.58102226,0.57997584,0.5692821,0.5623407,0.61513644,0.5335371,0.46448478,0.45978233,0.49168992,0.43887943,0.4793156,0.5730497
Superpowers.mp3,0.25518143,0.33091503,0.29604825,0.17180605,0.30578128,0.28152233,0.35423145,0.22071914,0.21639393,0.34237137,0.29587182,0.35401767
Sure Thing.mp3,0.3803362,0.43036932,0.4530089,0.2954849,0.194239,0.20646305,0.383015,0.3501427,0.27543327,0.26061448,0.2275777,0.3468837
Swag Se Swagat.mp3,0.61770004,0.5085411,0.35499543,0.24286309,0.22752906,0.21298586,0.23091179,0.3564426,0.297952,0.24458805,0.29003483,0.3550612
Swang.mp3,0.27143157,0.20662552,0.38007966,0.34305796,0.1534321,0.1369255,0.16751924,0.41297403,0.26512212,0.22440307,0.2523413,0.15182823
Swear to God (feat. Future).mp3,0.36687586,0.30543992,0.37864816,0.36018708,0.52561045,0.64437294,0.5444648,0.60840315,0.36380354,0.2877417,0.27137,0.24926995
Sweet Child O' Mine.mp3,0.21807761,0.39138427,0.16053854,0.29560617,0.17821425,0.3720997,0.477846,0.20710339,0.45390472,0.16273844,0.16387615,0.134853
Sweet Dreams.mp3,0.34498736,0.27715102,0.43891594,0.20958531,0.15725167,0.20523685,0.17013928,0.23008178,0.21413174,0.428233,0.5211473,0.30968666
Sweetest Pie.mp3,0.259632,0.37283602,0.36020377,0.29280654,0.47027153,0.3243897,0.55449086,0.36007807,0.2972855,0.37257507,0.27077955,0.31215754
Swervin (feat. Veysel).mp3,0.40723833,0.4752207,0.47430402,0.4452592,0.36925116,0.3308491,0.36475095,0.32407597,0.3369677,0.4126544,0.39166483,0.48293674
T.B.H.mp3,0.44466907,0.44085467,0.57511455,0.3779598,0.3724761,0.31638014,0.440039,0.47647887,0.3961301,0.49249583,0.41341034,0.48536083
Taaron Ke Shehar.mp3,0.5157411,0.19408786,0.325551,0.19109751,0.49561572,0.139616,0.09398211,0.16160515,0.15482515,0.33092076,0.1596771,0.38726965
Taboo.mp3,0.37188408,0.27224284,0.438204,0.28611988,0.36644685,0.47618234,0.2772132,0.3404279,0.2815318,0.4835287,0.24814329,0.24290407
Tacata.mp3,0.3747262,0.35197988,0.41839662,0.44070992,0.62663895,0.4214727,0.3414775,0.29683837,0.26096964,0.22677605,0.24681333,0.3905992
Tacos Gucci.mp3,0.21226029,0.31332764,0.09537405,0.10758425,0.08433509,0.07218098,0.17077172,0.19055358,0.47103113,0.21334948,0.39062837,0.5460194
Tadow.mp3,0.17408668,0.15403321,0.30818853,0.27622592,0.32550293,0.29890692,0.11987454,0.23097326,0.19885229,0.38782302,0.14487553,0.15254849
Tak Segampang Itu.mp3,0.31739277,0.14812635,0.25640386,0.09212969,0.17685166,0.4403852,0.15906598,0.27438974,0.13494788,0.3146018,0.32162943,0.19165224
Take A Bite.mp3,0.34140632,0.30759445,0.3673849,0.3092511,0.4091695,0.28874364,0.27882105,0.40946856,0.20247832,0.20917277,0.1972153,0.34903917
Take Care.mp3,0.27303994,0.15841797,0.2227933,0.25044125,0.22383586,0.6027635,0.28770748,0.30386472,0.26585266,0.25020698,0.39243078,0.22922197
Take Her Home.mp3,0.25469977,0.39490318,0.28188935,0.3768213,0.29308414,0.366848,0.5846202,0.3501472,0.3896363,0.22338404,0.30110937,0.22538806
Take Me To Church.mp3,0.2567475,0.13521408,0.16994356,0.13325733,0.31479263,0.15851282,0.2617774,0.50732327,0.49543744,0.4366538,0.24276717,0.39354354
Take My Name.mp3,0.2176925,0.2297758,0.3846622,0.21915479,0.2865753,0.20670258,0.3672053,0.47098854,0.26643673,0.37404618,0.263527,0.38449734
Take Two.mp3,0.19895835,0.24889874,0.71878046,0.23332812,0.1867266,0.1991741,0.24743536,0.39341158,0.19026366,0.3692131,0.18362784,0.23678245
Take What You Want (feat. Ozzy Osbourne & Travis Scott).mp3,0.19308105,0.43883422,0.19089511,0.35784727,0.3658498,0.1611002,0.12573506,0.14591989,0.44570565,0.30631736,0.24299443,0.18749265
Tal Para Cual.mp3,0.33831862,0.37309724,0.17839739,0.2299547,0.18914567,0.44289958,0.20030858,0.15395129,0.23673768,0.18744421,0.2644614,0.16670269
Talibans.mp3,0.3102403,0.23523009,0.2531142,0.24533962,0.48284817,0.25653407,0.26019147,0.31803992,0.24146497,0.51314527,0.34180763,0.4891098
Talk Dirty (feat. 2 Chainz).mp3,0.32509792,0.3903605,0.3552993,0.32497036,0.42472622,0.5420272,0.67895913,0.54537016,0.43686712,0.44360688,0.3568329,0.38051292
Talk talk.mp3,0.45877802,0.22600996,0.24983029,0.24309777,0.18395428,0.41495952,0.22152306,0.37380528,0.21683244,0.2719747,0.66419387,0.3096948
Tap In.mp3,0.59362245,0.53903174,0.42692098,0.4426281,0.38929972,0.36130986,0.39506647,0.4700146,0.43746188,0.46146742,0.47909674,0.46768066
Tattoo - Remix with Camilo.mp3,0.22640653,0.32397407,0.23392503,0.23392347,0.34444457,0.23827381,0.33898714,0.22412756,0.3552924,0.5013559,0.27652976,0.35835814
Tchuco Nela.mp3,0.37139523,0.3189118,0.23845576,0.3233966,0.29179546,0.5092897,0.2981365,0.23918131,0.23804209,0.2994498,0.36775243,0.26358128
TE AMO ♡.mp3,0.27266344,0.18259843,0.29244307,0.20701483,0.34698462,0.33755577,0.215193,0.38476405,0.2786932,0.39621103,0.34865794,0.29112917
Te Felicito.mp3,0.3867795,0.22207245,0.24460611,0.20731515,0.43985793,0.420264,0.2375045,0.3261758,0.20373704,0.25440612,0.2144521,0.45547608
TE MUDASTE.mp3,0.3381978,0.6054953,0.24674587,0.25646073,0.14158764,0.2580257,0.14730579,0.086792834,0.1717865,0.16231841,0.39415523,0.19855571
Te Robare.mp3,0.3369048,0.20736282,0.36857197,0.16852061,0.20330706,0.30780485,0.16869146,0.28849348,0.16988073,0.28077337,0.3447806,0.19818898
Te Vi.mp3,0.33748287,0.5528009,0.22569057,0.19935709,0.13227147,0.24515061,0.21542601,0.18568932,0.28650683,0.26765606,0.38864544,0.21569376
Techno Cumbia.mp3,0.5521475,0.5652566,0.5966214,0.3413803,0.28488025,0.29132116,0.3238082,0.35312086,0.32592666,0.35540253,0.3850319,0.4155101
Teenage Dream - Sped Up.mp3,0.20132262,0.3768752,0.7251064,0.23771603,0.2520411,0.1576765,0.37977982,0.23573853,0.18096688,0.44715503,0.2182984,0.3591201
Teeth.mp3,0.2257131,0.20739444,0.25181043,0.45692122,0.26078436,0.24654481,0.25080714,0.144596,0.14623156,0.16941336,0.3831125,0.40001303
Tek Tek (feat. MHD).mp3,0.34645805,0.19275498,0.39633703,0.22626212,0.12724523,0.15494105,0.13495515,0.28680634,0.1410298,0.30510455,0.491546,0.26199296
TELEFONO NUEVO.mp3,0.1927048,0.35244662,0.5006402,0.36391383,0.40250257,0.27991167,0.42657626,0.29861864,0.18256553,0.27127343,0.18065201,0.22036012
Tell Me What You Want.mp3,0.32773834,0.46376717,0.40270272,0.53530693,0.49839526,0.47065967,0.40718693,0.38103244,0.37898254,0.3751785,0.50942844,0.33693722
ten.mp3,0.24300264,0.33885816,0.47336364,0.22809581,0.24113826,0.19186227,0.35636446,0.27770236,0.2431129,0.48053488,0.30225024,0.33942425
Tennessee Orange.mp3,0.18971467,0.281462,0.13056341,0.119770534,0.27446908,0.16555472,0.26629063,0.1357494,0.26686847,0.49820665,0.26521033,0.34519637
Tera Ban Jaunga.mp3,0.1926266,0.27079323,0.1685622,0.39107794,0.22848177,0.12345558,0.2088108,0.11531914,0.22162369,0.10326692,0.21149333,0.54373205
Termina Comigo Antes - Ao Vivo.mp3,0.35549554,0.1489857,0.22364391,0.14554945,0.2759759,0.15445566,0.19496524,0.5886783,0.22496158,0.23282018,0.11353719,0.21069805
Terminator (feat. Young Jonn).mp3,0.53562164,0.61321765,0.4609606,0.5794614,0.4915361,0.5589908,0.5327526,0.38046715,0.44991645,0.4000514,0.51577747,0.4154705
"Tested, Approved & Trusted.mp3",0.19336398,0.31334952,0.2104288,0.33040798,0.18710689,0.26596108,0.40596637,0.30392316,0.50783503,0.2607353,0.30621508,0.21307425
TEXAS HOLD 'EM.mp3,0.19901522,0.25673917,0.56521755,0.30249736,0.2769286,0.22427073,0.3240658,0.22434211,0.2807045,0.5317706,0.34742498,0.31488717
Thang For You (feat. NoCap).mp3,0.10984299,0.23716335,0.13221638,0.269502,0.43504396,0.2498684,0.41912365,0.19657604,0.26956397,0.11262165,0.20553027,0.24521531
Thank You for Being You.mp3,0.47677106,0.15795153,0.2465042,0.13048184,0.21805422,0.19723177,0.16825642,0.4311222,0.110823296,0.10700997,0.120884046,0.36402935
That Girl.mp3,0.3226515,0.20960991,0.35666543,0.23854513,0.2215893,0.27880925,0.18949732,0.29587993,0.26003334,0.48167104,0.5140249,0.27840412
The Adults Are Talking.mp3,0.27299383,0.17164531,0.18955587,0.17431965,0.2897682,0.429811,0.36645,0.45820966,0.38603187,0.40190417,0.348439,0.21693635
The Alchemy.mp3,0.4139415,0.24065068,0.19531022,0.16654302,0.28422666,0.18933915,0.26871383,0.44608343,0.3467107,0.37238827,0.23171784,0.34817386
The Astronaut.mp3,0.57826036,0.18794255,0.1964656,0.13901216,0.3264236,0.5675241,0.22125821,0.30670547,0.20339873,0.44766685,0.26719522,0.20932011
THE AUTOTREM 1.0.mp3,0.36059245,0.3840494,0.39961872,0.42820072,0.42060208,0.4455597,0.47737947,0.42278066,0.38419104,0.28610957,0.37451735,0.4975975
The Bigger Picture.mp3,0.31581366,0.54704267,0.30197135,0.4087479,0.30936518,0.20395467,0.17753938,0.23005636,0.4412795,0.25941435,0.22216022,0.2676288
The Black Dog.mp3,0.79061234,0.2193798,0.24333186,0.09291943,0.10543757,0.09883083,0.10651408,0.2888161,0.08475941,0.06569603,0.061209343,0.2868583
The Boat Beat.mp3,0.21380919,0.22695328,0.4350406,0.5857815,0.37824956,0.35085115,0.33876488,0.45364922,0.30217862,0.3175661,0.4680266,0.31030196
The Bones.mp3,0.14553095,0.32140312,0.3476047,0.11263423,0.08791659,0.1081761,0.35906807,0.20563048,0.16915628,0.3017244,0.1773998,0.28834954
THE BOX MEDLEY FUNK 6.mp3,0.2748995,0.16444954,0.16691577,0.21562998,0.41691074,0.3580122,0.2863098,0.4010763,0.41458592,0.55617964,0.33288205,0.30197218
The Box.mp3,0.5596265,0.47220778,0.29583567,0.2027355,0.17435692,0.3157466,0.21700244,0.24425714,0.32113492,0.23559915,0.6204865,0.35388497
the boy is mine.mp3,0.39685553,0.31787923,0.5626057,0.4086515,0.21920885,0.2577743,0.21793015,0.32976687,0.2481828,0.41684863,0.4294819,0.2903421
The Chicken Wing Beat.mp3,0.41305816,0.3131046,0.27970093,0.37697214,0.41796213,0.57850057,0.41516954,0.3665269,0.32581773,0.26192975,0.4437141,0.39905417
The Code.mp3,0.3782747,0.30129084,0.2338786,0.24116814,0.27696413,0.42570075,0.3301193,0.37040317,0.3264509,0.21283585,0.23868564,0.29144862
The Color Violet.mp3,0.2675434,0.30909705,0.4217603,0.22221299,0.25299916,0.22505435,0.3524525,0.28276876,0.31095582,0.527663,0.4330793,0.558215
The Door (Tiago PZK Version).mp3,0.26889747,0.3828729,0.31558,0.41600302,0.36842397,0.27076498,0.3605911,0.33462834,0.4303802,0.31433392,0.30924264,0.2902043
The EPA Song.mp3,0.5808078,0.23442543,0.1858543,0.17196773,0.29397154,0.28634724,0.29024336,0.46272433,0.2720385,0.31599936,0.1873623,0.35716978
The Family Madrigal.mp3,0.54383117,0.61179036,0.43107462,0.4093611,0.30523255,0.27092123,0.29302645,0.27855042,0.2852663,0.21750423,0.27529597,0.37670025
The Feeling.mp3,0.17581567,0.17555213,0.36041367,0.22482604,0.3565719,0.13449697,0.22110187,0.31367522,0.17679404,0.27227637,0.20623401,0.40750083
The Galaxy Express 999.mp3,0.28488198,0.25518528,0.26519194,0.3617803,0.58487487,0.38116965,0.36884266,0.23745966,0.28923747,0.24739909,0.253101,0.4430321
THE GIRLS - BLACKPINK THE GAME OST.mp3,0.23221499,0.34060654,0.5809746,0.42873308,0.29532164,0.29124832,0.40939814,0.32628882,0.2814973,0.4554884,0.3187472,0.198371
The Git Up.mp3,0.3320587,0.35897288,0.3095336,0.37536886,0.4979178,0.34265697,0.32447922,0.3110001,0.47707015,0.35231987,0.36275944,0.6312069
The Greatest.mp3,0.42810667,0.4355747,0.5826456,0.63237584,0.4535742,0.46672592,0.4397176,0.6190011,0.47961706,0.3704418,0.34335196,0.3325667
The Hillbillies.mp3,0.5858845,0.56959105,0.5717688,0.52958596,0.43335956,0.4956067,0.47306362,0.4053235,0.41622505,0.41678476,0.5323243,0.5915173
The Lazy Song.mp3,0.23539703,0.34237403,0.29650232,0.37409374,0.23733258,0.20689437,0.28970245,0.23665038,0.36374998,0.23557706,0.2918192,0.42410636
The Less I Know The Better.mp3,0.26504415,0.46883672,0.3241245,0.438456,0.49342903,0.2951966,0.4297063,0.25760138,0.45221466,0.2060345,0.21697472,0.35664445
The Magic Bomb (Questions I Get Asked) - Extended Mix.mp3,0.62318933,0.62781286,0.6046433,0.5005574,0.45766225,0.53026766,0.62524253,0.84906894,0.6581993,0.54638875,0.54074764,0.6218798
The Man He Sees in Me.mp3,0.22409748,0.3654656,0.1782126,0.36542904,0.15475176,0.21690752,0.3072957,0.26672232,0.53752697,0.17341508,0.24378729,0.12976867
The Motto.mp3,0.47589403,0.63679904,0.570432,0.3419608,0.2757103,0.37009114,0.36748233,0.2953106,0.3416824,0.3509297,0.31475222,0.38650167
The One That Got Away.mp3,0.23577383,0.31682798,0.24991721,0.32132992,0.4651557,0.36278594,0.50886387,0.42607138,0.50503975,0.47275272,0.40602976,0.29528624
The Perfect Girl.mp3,0.29930377,0.27463445,0.22970937,0.35702202,0.42619413,0.2619602,0.23639114,0.2590771,0.43896163,0.22970848,0.40497667,0.51319873
the perfect pair.mp3,0.24110068,0.23074606,0.18670519,0.32718825,0.33244717,0.34542954,0.3141641,0.28180587,0.25560153,0.13033827,0.20394506,0.43072686
The Prophecy.mp3,0.34284705,0.21648875,0.2909957,0.24723534,0.1305081,0.15237774,0.1227136,0.22344135,0.12632129,0.21644625,0.5764332,0.26178586
The Real Slim Shady.mp3,0.44491482,0.42832783,0.5024414,0.5455109,0.46893066,0.38573426,0.35139552,0.42360166,0.36782083,0.41429847,0.44406644,0.40243956
The Scientist.mp3,0.6029301,0.2394352,0.51859915,0.13901675,0.16831735,0.3171206,0.13152246,0.28359413,0.14897057,0.49595973,0.2414403,0.17997889
THE SCOTTS.mp3,0.5202524,0.28203958,0.39698395,0.37129906,0.22113949,0.3308774,0.2838696,0.5574078,0.28951618,0.27344745,0.24421398,0.2843468
The Search.mp3,0.14443378,0.2687997,0.44423258,0.20387743,0.19738089,0.29915902,0.47756168,0.5175425,0.3477726,0.27387545,0.15828116,0.10558099
THE SHADE.mp3,0.25926396,0.20012383,0.2360221,0.22686952,0.3611997,0.4180653,0.23788565,0.26960915,0.31518343,0.5330165,0.3840306,0.24857096
The Smallest Man Who Ever Lived.mp3,0.5294895,0.2146884,0.25847885,0.12742728,0.19758478,0.53179723,0.20186202,0.15459777,0.11738328,0.24977012,0.25854477,0.22684403
The Sound of Silence.mp3,0.1174823,0.22788416,0.11667189,0.0995285,0.207515,0.15124094,0.33864522,0.14900859,0.40833512,0.39807442,0.14116825,0.14626281
The Summoning.mp3,0.2736515,0.30868545,0.3771146,0.33110574,0.31551856,0.5207017,0.5026308,0.34575632,0.36279625,0.3845056,0.5214461,0.27252737
The Way I Are.mp3,0.37760732,0.4285688,0.43164554,0.4910763,0.38190508,0.39199808,0.40822488,0.35605243,0.44686085,0.36567572,0.42435655,0.34317976
The Way Life Goes (feat. Oh Wonder).mp3,0.16537672,0.35279146,0.24724191,0.44706017,0.2233774,0.4255086,0.45092174,0.23093992,0.37998614,0.20789438,0.34885228,0.19968285
The Weekend.mp3,0.12969849,0.27505213,0.21984383,0.34243447,0.20078455,0.1553439,0.38389793,0.18158622,0.22359224,0.1689377,0.47852015,0.26188004
"These Days (feat. Jess Glynne, Macklemore & Dan Caplen).mp3",0.34823978,0.24593233,0.31998163,0.28927013,0.6158955,0.31571198,0.23716232,0.4360403,0.23815566,0.28922173,0.20667654,0.26150087
These Walls.mp3,0.44521442,0.31794223,0.17549811,0.25047958,0.25378653,0.2639229,0.1746563,0.3519566,0.55779284,0.25069067,0.24221304,0.21128105
Think U The Shit (Fart).mp3,0.4565965,0.33996964,0.45367518,0.4176031,0.55128545,0.4818338,0.39016247,0.3442144,0.27954894,0.34223154,0.30472797,0.5656887
